DATE,TIME,PICK UP ADDRESS
08-10-2014,10:18:00 AM," 487 E 156th St South Bronx, BX"
08-10-2014,10:20:00 AM," 837 Trinity Ave Morrisania, BX"
08-10-2014,10:21:00 AM," 331 E 132nd St Mott Haven, BX"
08-10-2014,10:22:00 AM,"mini van 308 E 145th St Cortlandt, BX"
08-10-2014,10:25:00 AM," 602 Eagle Ave South Bronx, BX"
08-10-2014,10:27:00 AM," 1416 Hoe Ave Foxhurst, BX"
08-10-2014,10:28:00 AM,"mini van 220 E 197th St Fordham, BX"
08-10-2014,10:29:00 AM," 496 Concord Ave South Bronx, BX"
08-10-2014,10:29:00 AM," 500 Concord Ave South Bronx, BX"
08-10-2014,10:32:00 AM," 602 Eagle Ave South Bronx, BX"
08-10-2014,10:37:00 AM," 1468 Hoe Ave Westfarms, BX"
08-10-2014,10:38:00 AM," 351 E 152nd St Cortlandt, BX"
08-10-2014,10:39:00 AM," 300 Morris Ave Cortlandt, BX"
08-10-2014,10:40:00 AM," 800 Concourse Village W Cortlandt, BX"
08-10-2014,10:44:00 AM," 545 E 145th St Mott Haven, BX"
08-10-2014,10:44:00 AM," 520 E 156th St South Bronx, BX"
08-10-2014,10:44:00 AM," 690 E 138th St Mott Haven, BX"
08-10-2014,10:45:00 AM," 600 E 137th St Mott Haven, BX"
08-10-2014,10:45:00 AM," 810 E 152nd St South Bronx, BX"
08-10-2014,10:45:00 AM," 600 Trinity Ave South Bronx, BX"
08-10-2014,10:47:00 AM," 400 Brook Ave Mott Haven, BX"
08-10-2014,10:49:00 AM," 535 E 142nd St Mott Haven, BX"
08-10-2014,10:49:00 AM," 305 E 153rd St Cortlandt, BX"
08-10-2014,10:50:00 AM," 982 Leggett Ave South Bronx, BX"
08-10-2014,10:50:00 AM,"mini van 333 E 138th St Mott Haven, BX"
08-10-2014,10:51:00 AM," 545 E 145th St Mott Haven, BX"
08-10-2014,10:52:00 AM," 685 E 140th St Mott Haven, BX"
08-10-2014,10:52:00 AM," 537 Tinton Ave South Bronx, BX"
08-10-2014,10:52:00 AM," 511 E 146th St South Bronx, BX"
08-10-2014,10:54:00 AM," 810 E 152nd St South Bronx, BX"
08-10-2014,10:55:00 AM,Base-mini van 522 E 149th St Bronx
08-10-2014,10:59:00 AM,Base 522 E 149th St Bronx
08-10-2014,11:00:00 AM," 331 E 132nd St Mott Haven, BX"
08-10-2014,11:00:00 AM," 351 E 152nd St Cortlandt, BX"
08-10-2014,11:01:00 AM," 383 E 141st St Mott Haven, BX"
08-10-2014,11:02:00 AM," 525 Jackson Ave South Bronx, BX"
08-10-2014,11:02:00 AM," 455 E 143rd St Mott Haven, BX"
08-10-2014,11:03:00 AM," 829 Cauldwell Ave Morrisania, BX"
08-10-2014,11:05:00 AM," 610 Trinity Ave South Bronx, BX"
08-10-2014,11:07:00 AM,Base-mini van 522 E 149th St Bronx
08-10-2014,11:07:00 AM," 325 Concord Ave South Bronx, BX"
08-10-2014,11:09:00 AM," 450 E 140th St Mott Haven, BX"
08-10-2014,11:09:00 AM," 352 Beekman Ave Mott Haven, BX"
08-10-2014,11:09:00 AM," 380 E 143rd St Mott Haven, BX"
08-10-2014,11:11:00 AM," 520 E 147th St South Bronx, BX"
08-10-2014,11:12:00 AM," 511 E 146th St South Bronx, BX"
08-10-2014,11:12:00 AM," 610 Trinity Ave South Bronx, BX"
08-10-2014,11:17:00 AM," 324 Powers Ave Mott Haven, BX"
08-10-2014,11:17:00 AM," 325 Cypress Ave Mott Haven, BX"
08-10-2014,11:17:00 AM," 456 E 137th St Mott Haven, BX"
08-10-2014,11:20:00 AM," 380 E 143rd St Mott Haven, BX"
08-10-2014,11:22:00 AM," 352 E 141st St Mott Haven, BX"
08-10-2014,11:23:00 AM," 481 Wales Ave South Bronx, BX"
08-10-2014,11:23:00 AM," 370 Cypress Ave Mott Haven, BX"
08-10-2014,11:25:00 AM," 666 E 141st St Mott Haven, BX"
08-10-2014,11:29:00 AM," 436 E 149th St South Bronx, BX"
08-10-2014,11:29:00 AM," 613 E 138th St Mott Haven, BX"
08-10-2014,11:29:00 AM," 520 E 147th St South Bronx, BX"
08-10-2014,11:31:00 AM," 815 E 152nd St South Bronx, BX"
08-10-2014,11:33:00 AM," 444 E 142nd St Mott Haven, BX"
08-10-2014,11:33:00 AM,"mini van 511 E 146th St South Bronx, BX"
08-10-2014,11:33:00 AM,"food fest  500 E 132nd St Mott Haven, BX"
08-10-2014,11:36:00 AM," 436 E 149th St South Bronx, BX"
08-10-2014,11:38:00 AM,Base 522 E 149th St Bronx
08-10-2014,11:38:00 AM," 800 Saint Anns Ave Morrisania, BX"
08-10-2014,11:39:00 AM," 1310 Intervale Ave Foxhurst, BX"
08-10-2014,11:42:00 AM," 535 E 142nd St Mott Haven, BX"
08-10-2014,11:47:00 AM," 271 E 143rd St Cortlandt, BX"
08-10-2014,11:49:00 AM," 756 Saint Anns Ave South Bronx, BX"
08-10-2014,11:50:00 AM," 1377 Franklin Ave Morrisania, BX"
08-10-2014,11:51:00 AM," 175 Alexander Ave Mott Haven, BX"
08-10-2014,11:54:00 AM," 223 Cypress Ave Mott Haven, BX"
08-10-2014,11:55:00 AM," 70 Bruckner Blvd Mott Haven, BX"
08-10-2014,11:57:00 AM," 360 Morris Ave Cortlandt, BX"
08-10-2014,11:57:00 AM," 504 Brook Ave South Bronx, BX\"
08-10-2014,11:58:00 AM," 169 Cypress Ave Mott Haven, BX"
08-10-2014,11:58:00 AM," 320 Morris Ave Cortlandt, BX"
08-10-2014,11:59:00 AM," 787 E 149th St South Bronx, BX"
08-10-2014,12:00:00 PM," 324 E 143rd St Cortlandt, BX"
08-10-2014,12:03:00 PM," 600 Eagle Ave South Bronx, BX"
08-10-2014,12:08:00 PM," 841 Throggs Neck Blvd Throgs Neck, BX"
08-10-2014,12:09:00 PM," 328 Beekman Ave Mott Haven, BX"
08-10-2014,12:10:00 PM," 512 E 145th St Mott Haven, BX"
08-10-2014,12:14:00 PM," 710 Tinton Ave South Bronx, BX"
08-10-2014,12:15:00 PM," 690 E 138th St Mott Haven, BX"
08-10-2014,12:16:00 PM," 595 Trinity Ave South Bronx, BX"
08-10-2014,12:16:00 PM," 337 E 146th St Cortlandt, BX"
08-10-2014,12:16:00 PM," 750 Grand Concourse Cortlandt, BX"
08-10-2014,12:17:00 PM," 2071 Walton Ave Morris Heights, BX"
08-10-2014,12:20:00 PM," 471 E 142nd St Mott Haven, BX"
08-10-2014,12:20:00 PM," 511 E 146th St South Bronx, BX"
08-10-2014,12:21:00 PM," 820 Saint Anns Ave Morrisania, BX"
08-10-2014,12:26:00 PM," 436 E 149th St South Bronx, BX"
08-10-2014,12:27:00 PM," 780 Cauldwell Ave Morrisania, BX"
08-10-2014,12:29:00 PM," 70 Bruckner Blvd Mott Haven, BX"
08-10-2014,12:35:00 PM," 749 Saint Anns Ave Morrisania, BX"
08-10-2014,12:36:00 PM," 516 Wales Ave South Bronx, BX"
08-10-2014,12:37:00 PM," 605 E 138th St Mott Haven, BX"
08-10-2014,12:37:00 PM," 331 E 132nd St Mott Haven, BX"
08-10-2014,12:39:00 PM," 283 Cypress Ave Mott Haven, BX"
08-10-2014,12:48:00 PM," 331 E 132nd St Mott Haven, BX"
08-10-2014,12:48:00 PM," 578 E 141st St Mott Haven, BX"
08-10-2014,12:48:00 PM," 303 E 135th St Mott Haven, BX"
08-10-2014,12:52:00 PM," 443 Saint Anns Ave South Bronx, BX"
08-10-2014,12:54:00 PM," 455 E 146th St South Bronx, BX"
08-10-2014,12:58:00 PM," 480 Concord Ave South Bronx, BX"
08-10-2014,1:03:00 PM," 481 Wales Ave South Bronx, BX"
08-10-2014,1:05:00 PM," 563 Cauldwell Ave South Bronx, BX"
08-10-2014,1:06:00 PM," 525 Jackson Ave South Bronx, BX"
08-10-2014,1:06:00 PM," 223 Cypress Ave Mott Haven, BX"
08-10-2014,1:08:00 PM," 535 E 142nd St Mott Haven, BX"
08-10-2014,1:10:00 PM," 593 E 141st St Mott Haven, BX"
08-10-2014,1:12:00 PM,"mini van 510 E 163rd St Cortlandt, BX"
08-10-2014,1:14:00 PM," 315 E 143rd St Cortlandt, BX"
08-10-2014,1:15:00 PM," 353 Willis Ave Mott Haven, BX"
08-10-2014,1:19:00 PM,"la bodega  297 Brook Ave Mott Haven, BX"
08-10-2014,1:22:00 PM," 674 Saint Anns Ave South Bronx, BX"
08-10-2014,1:25:00 PM,"MINI VAN  353 E 141st St Mott Haven, BX"
08-10-2014,1:27:00 PM," 514 E 138th St Mott Haven, BX"
08-10-2014,1:27:00 PM," 2615 3rd Ave Cortlandt, BX"
08-10-2014,1:28:00 PM," 2332 University Ave Jerome, BX"
08-10-2014,1:31:00 PM," 380 E 143rd St Mott Haven, BX"
08-10-2014,1:31:00 PM," 455 E 140th St Mott Haven, BX"
08-10-2014,1:32:00 PM," 545 E 145th St Mott Haven, BX"
08-10-2014,1:33:00 PM," 808 Tinton Ave Morrisania, BX"
08-10-2014,1:33:00 PM," 175 Willis Ave Mott Haven, BX"
08-10-2014,1:33:00 PM," 707 E 142nd St Mott Haven, BX"
08-10-2014,1:36:00 PM," 768 Trinity Ave South Bronx, BX"
08-10-2014,1:37:00 PM," 370 Brook Ave Mott Haven, BX"
08-10-2014,1:37:00 PM," 1410 Pelham Pkwy S Morris Park, BX"
08-10-2014,1:37:00 PM," 846 E 156th St South Bronx, BX"
08-10-2014,1:41:00 PM," 346 Powers Ave Mott Haven, BX"
08-10-2014,1:42:00 PM," 1221 Brook Ave Morrisania, BX"
08-10-2014,1:42:00 PM," 458 E 143rd St Mott Haven, BX"
08-10-2014,1:45:00 PM," 643 Cauldwell Ave South Bronx, BX"
08-10-2014,1:46:00 PM," 400 Brook Ave Mott Haven, BX"
08-10-2014,1:47:00 PM," 823 E 160th St Morrisania, BX"
08-10-2014,1:47:00 PM," 789 E 166th St Morrisania, BX"
08-10-2014,1:48:00 PM," 460 E 147th St South Bronx, BX"
08-10-2014,1:48:00 PM," 514 E 148th St South Bronx, BX"
08-10-2014,1:49:00 PM," 288 E 161st St Cortlandt, BX"
08-10-2014,1:49:00 PM," 388 E 141st St Mott Haven, BX"
08-10-2014,1:52:00 PM," 707 E 142nd St Mott Haven, BX"
08-10-2014,1:53:00 PM," 584 Union Ave South Bronx, BX"
08-10-2014,1:53:00 PM," 292 Brook Ave Mott Haven, BX"
08-10-2014,1:54:00 PM, 60 W 132 St NYC
08-10-2014,1:54:00 PM," 458 E 143rd St Mott Haven, BX"
08-10-2014,1:54:00 PM," 585 Prospect Ave South Bronx, BX"
08-10-2014,1:56:00 PM," 689 Beck St South Bronx, BX"
08-10-2014,1:56:00 PM," 840 Grand Concourse Cortlandt, BX"
08-10-2014,1:59:00 PM," 333 E 148th St Cortlandt, BX"
08-10-2014,2:01:00 PM," 512 E 145th St Mott Haven, BX"
08-10-2014,2:05:00 PM," 751 E 166th St Morrisania, BX"
08-10-2014,2:07:00 PM," 229 Brown Pl Mott Haven, BX"
08-10-2014,2:07:00 PM," 550 Cauldwell Ave South Bronx, BX"
08-10-2014,2:09:00 PM," 367 Brook Ave Mott Haven, BX"
08-10-2014,2:20:00 PM," 610 Trinity Ave South Bronx, BX"
08-10-2014,2:21:00 PM," 873 Brook Ave Cortlandt, BX"
08-10-2014,2:21:00 PM," 512 E 145th St Mott Haven, BX"
08-10-2014,2:21:00 PM," 671 Westchester Ave South Bronx, BX"
08-10-2014,2:23:00 PM," 313 Saint Anns Ave Mott Haven, BX"
08-10-2014,2:23:00 PM," 377 Brook Ave Mott Haven, BX"
08-10-2014,2:25:00 PM," 725 Fox St South Bronx, BX"
08-10-2014,2:26:00 PM," 446 Willis Ave South Bronx, BX"
08-10-2014,2:30:00 PM," 514 Tinton Ave South Bronx, BX"
08-10-2014,2:31:00 PM," 495 E 158th St Cortlandt, BX"
08-10-2014,2:31:00 PM," 164 Saint Anns Ave Mott Haven, BX"
08-10-2014,2:31:00 PM," 1219 Tinton Ave Morrisania, BX"
08-10-2014,2:32:00 PM," 632 Wales Ave South Bronx, BX"
08-10-2014,2:32:00 PM," 400 Brook Ave Mott Haven, BX"
08-10-2014,2:33:00 PM, 340 Alexander Ave Bronx
08-10-2014,2:34:00 PM," 725 Fox St South Bronx, BX"
08-10-2014,2:34:00 PM," 455 E 143rd St Mott Haven, BX"
08-10-2014,2:34:00 PM," 331 E 132nd St Mott Haven, BX"
08-10-2014,2:36:00 PM," 1801 Clinton Ave Tremont, BX"
08-10-2014,2:36:00 PM,"babiesrus bayplaza   Co Op City Blvd Cortlandt, BX"
08-10-2014,2:37:00 PM," 545 E 145th St Mott Haven, BX"
08-10-2014,2:37:00 PM," 1009 Kelly St Foxhurst, BX"
08-10-2014,2:38:00 PM," 370 Morris Ave Cortlandt, BX"
08-10-2014,2:41:00 PM," 495 E 158th St Cortlandt, BX"
08-10-2014,2:46:00 PM," 581 Timpson Pl South Bronx, BX"
08-10-2014,2:47:00 PM," 352 E 137th St Mott Haven, BX"
08-10-2014,2:50:00 PM, 340 Alexander Ave Bronx
08-10-2014,2:51:00 PM," 169 Cypress Ave Mott Haven, BX"
08-10-2014,2:52:00 PM," 696 Cauldwell Ave South Bronx, BX"
08-10-2014,2:52:00 PM," 446 E 149th St South Bronx, BX"
08-10-2014,2:54:00 PM,"LA BODEGA 766 E 152nd St South Bronx, BX"
08-10-2014,2:55:00 PM," 700 E 140th St Mott Haven, BX"
08-10-2014,2:56:00 PM," 3000 Park Ave Cortlandt, BX"
08-10-2014,3:01:00 PM," 1385 Clinton Ave Morrisania, BX"
08-10-2014,3:03:00 PM," 331 E 132nd St Mott Haven, BX"
08-10-2014,3:03:00 PM," 505 E 147th St South Bronx, BX"
08-10-2014,3:03:00 PM," 347 Concord Ave South Bronx, BX"
08-10-2014,3:03:00 PM," 345 Cypress Ave Mott Haven, BX"
08-10-2014,3:03:00 PM,"dead end 352 E 137th St Mott Haven, BX"
08-10-2014,3:04:00 PM," 3265 3rd Ave Morrisania, BX"
08-10-2014,3:05:00 PM," 557 E 148th St South Bronx, BX"
08-10-2014,3:05:00 PM," 711 E 140th St Mott Haven, BX"
08-10-2014,3:06:00 PM," 436 E 149th St South Bronx, BX"
08-10-2014,3:07:00 PM," 1376 Purdy St Parkchester, BX"
08-10-2014,3:08:00 PM," 301 E 156th St Cortlandt, BX"
08-10-2014,3:12:00 PM," 620 Trinity Ave South Bronx, BX"
08-10-2014,3:14:00 PM," 584 Union Ave South Bronx, BX"
08-10-2014,3:16:00 PM," 870 E 169th St Foxhurst, BX"
08-10-2014,3:16:00 PM," 331 E 132nd St Mott Haven, BX"
08-10-2014,3:17:00 PM," 370 Cypress Ave Mott Haven, BX"
08-10-2014,3:17:00 PM," 511 E 146th St South Bronx, BX"
08-10-2014,3:20:00 PM," 380 E 143rd St Mott Haven, BX"
08-10-2014,3:21:00 PM," 350 Saint Anns Ave Mott Haven, BX"
08-10-2014,3:21:00 PM," 756 Saint Anns Ave South Bronx, BX"
08-10-2014,3:21:00 PM," 480 E 143rd St Mott Haven, BX"
08-10-2014,3:23:00 PM," 645 Prospect Ave South Bronx, BX"
08-10-2014,3:24:00 PM," 726 E 152nd St South Bronx, BX"
08-10-2014,3:26:00 PM," 383 E 141st St Mott Haven, BX"
08-10-2014,3:28:00 PM," 175 Alexander Ave Mott Haven, BX"
08-10-2014,3:30:00 PM," 303 E 135th St Mott Haven, BX"
08-10-2014,3:32:00 PM," 1776 Clay Ave Tremont, BX"
08-10-2014,3:33:00 PM," 169 Cypress Ave Mott Haven, BX"
08-10-2014,3:35:00 PM," 758 Kelly St South Bronx, BX"
08-10-2014,3:35:00 PM," 383 E 143rd St Mott Haven, BX"
08-10-2014,3:38:00 PM," 225 Willis Ave Mott Haven, BX"
08-10-2014,3:39:00 PM," 180 Brook Ave Mott Haven, BX"
08-10-2014,3:42:00 PM," 301 E 156th St Cortlandt, BX"
08-10-2014,3:43:00 PM," 175 Alexander Ave Mott Haven, BX"
08-10-2014,3:43:00 PM," 625 E 141st St Mott Haven, BX"
08-10-2014,3:43:00 PM," 355 E 143rd St Mott Haven, BX"
08-10-2014,3:46:00 PM," 545 E 145th St Mott Haven, BX"
08-10-2014,3:48:00 PM," 820 Saint Anns Ave Morrisania, BX"
08-10-2014,3:49:00 PM," 315 E 143rd St Cortlandt, BX"
08-10-2014,3:54:00 PM," 319 Cypress Ave Mott Haven, BX"
08-10-2014,3:54:00 PM," 440 E 138th St Mott Haven, BX"
08-10-2014,3:55:00 PM," 355 E 143rd St Mott Haven, BX"
08-10-2014,3:55:00 PM," 750 E 134th St Mott Haven, BX"
08-10-2014,3:57:00 PM," 350 Saint Anns Ave Mott Haven, BX"
08-10-2014,3:58:00 PM," 674 Saint Anns Ave South Bronx, BX"
08-10-2014,3:59:00 PM," 500 Southern Blvd South Bronx, BX"
08-10-2014,4:01:00 PM," 510 E 145th St Mott Haven, BX"
08-10-2014,4:02:00 PM," 500 Trinity Ave South Bronx, BX"
08-10-2014,4:02:00 PM," 785 Courtlandt Ave Cortlandt, BX"
08-10-2014,4:03:00 PM," 400 Brook Ave Mott Haven, BX"
08-10-2014,4:05:00 PM," 907 Ave Saint John South Bronx, BX"
08-10-2014,4:06:00 PM," 626 E 141st St Mott Haven, BX"
08-10-2014,4:06:00 PM," 745 E 152nd St South Bronx, BX"
08-10-2014,4:07:00 PM," 3055 3rd Ave Cortlandt, BX"
08-10-2014,4:09:00 PM," 283 Cypress Ave Mott Haven, BX"
08-10-2014,4:10:00 PM," 428 E 144th St Mott Haven, BX"
08-10-2014,4:12:00 PM," 350 E 146th St Cortlandt, BX"
08-10-2014,4:12:00 PM," 471 E 140th St Mott Haven, BX"
08-10-2014,4:13:00 PM," 780 Dawson St South Bronx, BX"
08-10-2014,4:15:00 PM," 355 E 143rd St Mott Haven, BX"
08-10-2014,4:18:00 PM," 815 E 152nd St South Bronx, BX"
08-10-2014,4:18:00 PM," 400 Brook Ave Mott Haven, BX"
08-10-2014,4:19:00 PM," 480 Concord Ave South Bronx, BX"
08-10-2014,4:19:00 PM," 815 E 152nd St South Bronx, BX"
08-10-2014,4:20:00 PM," 350 Saint Anns Ave Mott Haven, BX"
08-10-2014,4:20:00 PM," 225 Willis Ave Mott Haven, BX"
08-10-2014,4:22:00 PM," 303 E 135th St Mott Haven, BX"
08-10-2014,4:24:00 PM," 807 Saint Anns Ave South Bronx, BX"
08-10-2014,4:25:00 PM," 350 Saint Anns Ave Mott Haven, BX"
08-10-2014,4:25:00 PM," 351 Beekman Ave Mott Haven, BX"
08-10-2014,4:32:00 PM," 706 Brook Ave South Bronx, BX"
08-10-2014,4:33:00 PM," 350 Saint Anns Ave Mott Haven, BX"
08-10-2014,4:34:00 PM," 600 E 137th St Mott Haven, BX"
08-10-2014,4:34:00 PM," 765 E 165th St Morrisania, BX"
08-10-2014,4:36:00 PM," 731 Gerard Ave Cortlandt, BX"
08-10-2014,4:37:00 PM," 509 E 144th St Mott Haven, BX"
08-10-2014,4:38:00 PM," 469 E 137th St Mott Haven, BX"
08-10-2014,4:39:00 PM," 500 Trinity Ave South Bronx, BX"
08-10-2014,4:39:00 PM," 315 E 143rd St Cortlandt, BX"
08-10-2014,4:39:00 PM," 512 E 145th St Mott Haven, BX"
08-10-2014,4:40:00 PM," 454 E 148th St South Bronx, BX"
08-10-2014,4:40:00 PM," 436 E 149th St South Bronx, BX"
08-10-2014,4:41:00 PM," 775 Fox St South Bronx, BX"
08-10-2014,4:42:00 PM," 430 E 149th St South Bronx, BX"
08-10-2014,4:42:00 PM," 70 Bruckner Blvd Mott Haven, BX"
08-10-2014,4:42:00 PM," 436 E 149th St South Bronx, BX"
08-10-2014,4:44:00 PM," 1006 Gerard Ave High Bridge, BX"
08-10-2014,4:44:00 PM," 70 Bruckner Blvd Mott Haven, BX"
08-10-2014,4:44:00 PM," 520 Concord Ave South Bronx, BX"
08-10-2014,4:46:00 PM," 525 Jackson Ave South Bronx, BX"
08-10-2014,4:48:00 PM," 3743 3rd Ave Morrisania, BX"
08-10-2014,4:48:00 PM," 980 Aldus St Foxhurst, BX"
08-10-2014,4:51:00 PM," 507 E 139th St Mott Haven, BX"
08-10-2014,4:53:00 PM," 400 Brook Ave Mott Haven, BX"
08-10-2014,4:55:00 PM," 620 E 137th St Mott Haven, BX"
08-10-2014,4:56:00 PM," 2744 Mickle Ave Baychester, BX"
08-10-2014,4:57:00 PM," 765 E 165th St Morrisania, BX"
08-10-2014,4:58:00 PM," 175 Willis Ave Mott Haven, BX"
08-10-2014,5:00:00 PM," 960 Ave Saint John South Bronx, BX"
08-10-2014,5:00:00 PM," 410 E 153rd St South Bronx, BX"
08-10-2014,5:01:00 PM," 436 E 149th St South Bronx, BX"
08-10-2014,5:02:00 PM," 674 E 136th St Mott Haven, BX"
08-10-2014,5:03:00 PM," 175 Willis Ave Mott Haven, BX"
08-10-2014,5:06:00 PM," 545 E 145th St Mott Haven, BX"
08-10-2014,5:06:00 PM," 188 Lincoln Ave Mott Haven, BX"
08-10-2014,5:07:00 PM," 585 Tinton Ave South Bronx, BX"
08-10-2014,5:08:00 PM," 360 E 137th St Mott Haven, BX"
08-10-2014,5:09:00 PM, 1422 Saint Nicholas Ave NYC
08-10-2014,5:10:00 PM," 524 E 139th St Mott Haven, BX"
08-10-2014,5:12:00 PM," 352 E 137th St Mott Haven, BX"
08-10-2014,5:12:00 PM," 976 Leggett Ave South Bronx, BX"
08-10-2014,5:13:00 PM," 105 Willis Ave Mott Haven, BX"
08-10-2014,5:14:00 PM," 775 Eagle Ave Morrisania, BX"
08-10-2014,5:21:00 PM," 815 E 152nd St South Bronx, BX"
08-10-2014,5:21:00 PM," 448 E 139th St Mott Haven, BX"
08-10-2014,5:24:00 PM,"la bodega  297 Brook Ave Mott Haven, BX"
08-10-2014,5:24:00 PM," 440 Jackson Ave South Bronx, BX"
08-10-2014,5:25:00 PM," 615 E 141st St Mott Haven, BX"
08-10-2014,5:27:00 PM," 525 Jackson Ave South Bronx, BX"
08-10-2014,5:28:00 PM," 105 Willis Ave Mott Haven, BX"
08-10-2014,5:29:00 PM," 212 Willis Ave Mott Haven, BX"
08-10-2014,5:33:00 PM," 402 E 136th St Mott Haven, BX"
08-10-2014,5:36:00 PM," 214 Willis Ave Mott Haven, BX"
08-10-2014,5:37:00 PM," 525 Jackson Ave South Bronx, BX"
08-10-2014,5:37:00 PM," 352 Brook Ave Mott Haven, BX"
08-10-2014,5:38:00 PM,"mini van  725 Fox St South Bronx, BX"
08-10-2014,5:38:00 PM," 630 Concord Ave South Bronx, BX"
08-10-2014,5:38:00 PM," 585 Tinton Ave South Bronx, BX"
08-10-2014,5:39:00 PM," 350 Saint Anns Ave Mott Haven, BX"
08-10-2014,5:40:00 PM," 640 E 137th St Mott Haven, BX"
08-10-2014,5:43:00 PM," 350 E 143rd St Mott Haven, BX"
08-10-2014,5:44:00 PM," 370 Morris Ave Cortlandt, BX"
08-10-2014,5:45:00 PM," 612 Westchester Ave South Bronx, BX"
08-10-2014,5:46:00 PM," 753 E 151st St South Bronx, BX"
08-10-2014,5:48:00 PM," 289 E 149th St Cortlandt, BX"
08-10-2014,5:48:00 PM," 353 Cypress Ave Mott Haven, BX"
08-10-2014,5:50:00 PM," 352 Brook Ave Mott Haven, BX"
08-10-2014,5:50:00 PM," 576 Southern Blvd South Bronx, BX"
08-10-2014,5:51:00 PM," 976 Leggett Ave South Bronx, BX"
08-10-2014,5:51:00 PM," 217 Saint Anns Ave Mott Haven, BX"
08-10-2014,5:53:00 PM," 587 E 139th St Mott Haven, BX"
08-10-2014,5:55:00 PM," 454 E 160th St Cortlandt, BX"
08-10-2014,5:56:00 PM," 512 Jackson Ave South Bronx, BX"
08-10-2014,5:58:00 PM," 289 E 149th St Cortlandt, BX"
08-10-2014,6:02:00 PM," 601 E 156th St South Bronx, BX"
08-10-2014,6:04:00 PM," 808 Courtlandt Ave Cortlandt, BX"
08-10-2014,6:05:00 PM," 520 E 156th St South Bronx, BX"
08-10-2014,6:06:00 PM," 620 E 137th St Mott Haven, BX"
08-10-2014,6:06:00 PM," 106 Marcy Pl High Bridge, BX"
08-10-2014,6:07:00 PM," 296 Brook Ave Mott Haven, BX"
08-10-2014,6:07:00 PM," 689 Beck St South Bronx, BX"
08-10-2014,6:08:00 PM," 1755 Gleason Ave Soundview, BX"
08-10-2014,6:08:00 PM," 905 Tinton Ave Morrisania, BX"
08-10-2014,6:08:00 PM," 675 E 140th St Mott Haven, BX"
08-10-2014,6:10:00 PM," 132 Alexander Ave Mott Haven, BX"
08-10-2014,6:11:00 PM," 535 Southern Blvd South Bronx, BX"
08-10-2014,6:11:00 PM," 525 Jackson Ave South Bronx, BX"
08-10-2014,6:12:00 PM," 595 Trinity Ave South Bronx, BX"
08-10-2014,6:14:00 PM," 550 E 144th St Mott Haven, BX"
08-10-2014,6:17:00 PM," 835 Trinity Ave Morrisania, BX"
08-10-2014,6:17:00 PM," 478 E 134th St Mott Haven, BX"
08-10-2014,6:17:00 PM," 720 Saint Marys St Mott Haven, BX"
08-10-2014,6:17:00 PM," 357 E 144th St Mott Haven, BX"
08-10-2014,6:18:00 PM," 689 Beck St South Bronx, BX"
08-10-2014,6:19:00 PM," 115 Bruckner Blvd Mott Haven, BX"
08-10-2014,6:21:00 PM," 520 Concord Ave South Bronx, BX"
08-10-2014,6:24:00 PM," 400 Brook Ave Mott Haven, BX"
08-10-2014,6:26:00 PM," 453 E 137th St Mott Haven, BX"
08-10-2014,6:35:00 PM,"MINI VAN 681 Melrose Ave South Bronx, BX"
08-10-2014,6:36:00 PM," 320 Morris Ave Cortlandt, BX"
08-10-2014,6:37:00 PM," 370 Brook Ave Mott Haven, BX"
08-10-2014,6:37:00 PM," 950 Evergreen Ave Clason Point, BX"
08-10-2014,6:38:00 PM," 751 Walton Ave Cortlandt, BX"
08-10-2014,6:38:00 PM," 480 Concord Ave South Bronx, BX"
08-10-2014,6:38:00 PM," 726 E 152nd St South Bronx, BX"
08-10-2014,6:47:00 PM," 331 E 132nd St Mott Haven, BX"
08-10-2014,6:52:00 PM," 535 Jackson Ave South Bronx, BX"
08-10-2014,6:57:00 PM," 831 Elton Ave Cortlandt, BX"
08-10-2014,6:58:00 PM," 531 E 148th St South Bronx, BX"
08-10-2014,6:58:00 PM," 520 E 142nd St Mott Haven, BX"
08-10-2014,7:01:00 PM," 1045 Anderson Ave High Bridge, BX"
08-10-2014,7:01:00 PM," 324 E 143rd St Cortlandt, BX"
08-10-2014,7:03:00 PM," 674 Saint Anns Ave South Bronx, BX"
08-10-2014,7:07:00 PM," 2191 Washington Ave Tremont, BX"
08-10-2014,7:08:00 PM," 400 Brook Ave Mott Haven, BX"
08-10-2014,7:09:00 PM," 772 Brook Ave Cortlandt, BX"
08-10-2014,7:09:00 PM," 605 Courtlandt Ave Cortlandt, BX"
08-10-2014,7:11:00 PM," 353 Cypress Ave Mott Haven, BX"
08-10-2014,7:13:00 PM," 164 Saint Anns Ave Mott Haven, BX"
08-10-2014,7:13:00 PM," 1023 Longwood Ave Foxhurst, BX"
08-10-2014,7:16:00 PM," 400 Brook Ave Mott Haven, BX"
08-10-2014,7:16:00 PM," 400 Brook Ave Mott Haven, BX"
08-10-2014,7:17:00 PM," 331 E 132nd St Mott Haven, BX"
08-10-2014,7:17:00 PM," 318 E 151st St Cortlandt, BX"
08-10-2014,7:19:00 PM," 300 E 158th St Cortlandt, BX"
08-10-2014,7:21:00 PM," 69 Bruckner Blvd Mott Haven, BX"
08-10-2014,7:22:00 PM," 400 E 147th St South Bronx, BX"
08-10-2014,7:25:00 PM," 370 Brook Ave Mott Haven, BX\"
08-10-2014,7:26:00 PM," 481 Wales Ave South Bronx, BX"
